System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System Core C-States,System Core C-States,System Core C-States,System Core C-States,System Pack C-States,System Pack C-States,System Pack C-States,System Pack C-States,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,
Date,Time,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,READ,WRITE,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C0res%,C3res%,C6res%,C7res%,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,READ,WRITE,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C0res%,C3res%,C6res%,C7res%,
2023-05-04,11:57:29.822,0.00,0.19,0.00,0.77,0.00,0.02,0.72,0.17,0.00,0.01,0.00,0.00,1.68,8.62,240.64,0.39,9.74,0.00,0.04,0.58,0.70,0.92,97.80,7.81,3.34,88.85,0.00,0.00,0.19,0.00,0.77,0.00,0.02,0.72,0.17,0.00,0.01,0.00,0.00,N/A,1.68,8.62,240.64,0.39,9.74,0.00,0.04,0.58,0.70,0.92,97.80,7.81,3.34,88.85,0.00,
2023-05-04,11:57:29.923,0.00,0.17,0.00,0.76,0.01,0.02,0.53,0.06,0.01,0.02,0.00,0.00,1.05,6.24,241.17,0.34,8.44,0.00,0.03,0.43,0.37,0.00,99.21,5.93,0.00,94.07,0.00,0.00,0.17,0.00,0.76,0.01,0.02,0.53,0.06,0.01,0.02,0.00,0.00,N/A,1.05,6.24,241.17,0.34,8.44,0.00,0.03,0.43,0.37,0.00,99.21,5.93,0.00,94.07,0.00,
2023-05-04,11:57:30.022,0.00,0.15,0.01,0.74,0.00,0.02,0.90,0.05,0.00,0.01,0.00,0.00,1.44,9.91,238.62,0.29,7.27,0.00,0.04,0.70,0.81,0.49,98.00,8.27,1.42,90.31,0.00,0.00,0.15,0.01,0.74,0.00,0.02,0.90,0.05,0.00,0.01,0.00,0.00,N/A,1.44,9.91,238.62,0.29,7.27,0.00,0.04,0.70,0.81,0.49,98.00,8.27,1.42,90.31,0.00,
2023-05-04,11:57:30.123,0.00,0.16,0.00,0.83,0.00,0.01,0.98,0.12,0.00,0.01,0.00,0.00,0.70,4.50,240.99,0.31,7.77,0.00,0.02,0.28,0.24,0.19,99.28,5.13,0.67,94.20,0.00,0.00,0.16,0.00,0.83,0.00,0.01,0.98,0.12,0.00,0.01,0.00,0.00,N/A,0.70,4.50,240.99,0.31,7.77,0.00,0.02,0.28,0.24,0.19,99.28,5.13,0.67,94.20,0.00,
2023-05-04,11:57:30.223,0.00,0.15,0.00,0.79,0.00,0.01,0.98,0.10,0.00,0.01,0.00,0.00,0.80,5.46,238.62,0.29,7.34,0.00,0.02,0.36,0.34,0.10,99.20,5.70,0.03,94.27,0.00,0.00,0.15,0.00,0.79,0.00,0.01,0.98,0.10,0.00,0.01,0.00,0.00,N/A,0.80,5.46,238.62,0.29,7.34,0.00,0.02,0.36,0.34,0.10,99.20,5.70,0.03,94.27,0.00,
2023-05-04,11:57:30.322,0.00,0.15,0.00,0.83,0.00,0.01,0.99,0.12,0.00,0.01,0.00,0.00,0.68,4.41,238.59,0.31,7.75,0.00,0.02,0.28,0.24,0.18,99.30,5.09,0.37,94.54,0.00,0.00,0.15,0.00,0.83,0.00,0.01,0.99,0.12,0.00,0.01,0.00,0.00,N/A,0.68,4.41,238.59,0.31,7.75,0.00,0.02,0.28,0.24,0.18,99.30,5.09,0.37,94.54,0.00,
2023-05-04,11:57:30.423,0.00,0.15,0.00,0.78,0.00,0.01,0.98,0.09,0.00,0.01,0.00,0.00,0.88,5.77,241.04,0.30,7.62,0.00,0.02,0.38,0.40,0.00,99.22,6.52,0.00,93.48,0.00,0.00,0.15,0.00,0.78,0.00,0.01,0.98,0.09,0.00,0.01,0.00,0.00,N/A,0.88,5.77,241.04,0.30,7.62,0.00,0.02,0.38,0.40,0.00,99.22,6.52,0.00,93.48,0.00,
2023-05-04,11:57:30.523,0.00,0.14,0.00,0.80,0.00,0.01,0.99,0.11,0.00,0.01,0.00,0.00,0.74,5.18,238.66,0.29,7.15,0.00,0.02,0.34,0.32,0.08,99.26,5.49,0.00,94.51,0.00,0.00,0.14,0.00,0.80,0.00,0.01,0.99,0.11,0.00,0.01,0.00,0.00,N/A,0.74,5.18,238.66,0.29,7.15,0.00,0.02,0.34,0.32,0.08,99.26,5.49,0.00,94.51,0.00,
2023-05-04,11:57:30.624,0.00,0.15,0.00,0.81,0.00,0.01,0.98,0.12,0.00,0.01,0.00,0.00,0.78,5.27,241.04,0.30,7.39,0.00,0.02,0.34,0.25,0.00,99.41,5.30,0.00,94.70,0.00,0.00,0.15,0.00,0.81,0.00,0.01,0.98,0.12,0.00,0.01,0.00,0.00,N/A,0.78,5.27,241.04,0.30,7.39,0.00,0.02,0.34,0.25,0.00,99.41,5.30,0.00,94.70,0.00,
2023-05-04,11:57:30.723,0.00,0.16,0.00,0.78,0.00,0.01,0.78,0.13,0.00,0.01,0.00,0.00,1.05,6.46,238.71,0.33,8.14,0.00,0.03,0.43,0.42,0.00,99.15,6.23,0.00,93.77,0.00,0.00,0.16,0.00,0.78,0.00,0.01,0.78,0.13,0.00,0.01,0.00,0.00,N/A,1.05,6.46,238.71,0.33,8.14,0.00,0.03,0.43,0.42,0.00,99.15,6.23,0.00,93.77,0.00,
2023-05-04,11:57:30.824,0.00,0.16,0.00,0.82,0.00,0.01,0.99,0.12,0.00,0.01,0.00,0.00,0.74,4.75,241.04,0.31,7.82,0.00,0.02,0.30,0.24,0.00,99.46,5.15,0.00,94.85,0.00,0.00,0.16,0.00,0.82,0.00,0.01,0.99,0.12,0.00,0.01,0.00,0.00,N/A,0.74,4.75,241.04,0.31,7.82,0.00,0.02,0.30,0.24,0.00,99.46,5.15,0.00,94.85,0.00,
2023-05-04,11:57:30.924,0.00,0.15,0.00,0.84,0.00,0.01,0.99,0.12,0.00,0.01,0.00,0.00,0.70,4.71,238.65,0.30,7.43,0.00,0.02,0.29,0.21,0.00,99.49,4.95,0.00,95.05,0.00,0.00,0.15,0.00,0.84,0.00,0.01,0.99,0.12,0.00,0.01,0.00,0.00,N/A,0.70,4.71,238.65,0.30,7.43,0.00,0.02,0.29,0.21,0.00,99.49,4.95,0.00,95.05,0.00,
2023-05-04,11:57:31.024,0.00,0.18,0.00,0.76,0.00,0.01,0.93,0.16,0.00,0.01,0.00,0.00,1.60,8.69,241.02,0.37,9.22,0.00,0.04,0.60,0.68,0.00,98.73,7.55,0.00,92.45,0.00,0.00,0.18,0.00,0.76,0.00,0.01,0.93,0.16,0.00,0.01,0.00,0.00,N/A,1.60,8.69,241.02,0.37,9.22,0.00,0.04,0.60,0.68,0.00,98.73,7.55,0.00,92.45,0.00,
2023-05-04,11:57:31.125,0.00,0.16,0.00,0.84,0.00,0.01,0.99,0.13,0.00,0.01,0.00,0.00,0.65,4.10,241.03,0.32,7.98,0.00,0.02,0.25,0.17,0.00,99.58,4.72,0.00,95.28,0.00,0.00,0.16,0.00,0.84,0.00,0.01,0.99,0.13,0.00,0.01,0.00,0.00,N/A,0.65,4.10,241.03,0.32,7.98,0.00,0.02,0.25,0.17,0.00,99.58,4.72,0.00,95.28,0.00,
2023-05-04,11:57:31.225,0.00,0.14,0.00,0.79,0.00,0.01,0.96,0.10,0.00,0.01,0.00,0.00,0.85,5.93,238.62,0.29,7.19,0.00,0.02,0.40,0.37,0.00,99.24,5.51,0.00,94.49,0.00,0.00,0.14,0.00,0.79,0.00,0.01,0.96,0.10,0.00,0.01,0.00,0.00,N/A,0.85,5.93,238.62,0.29,7.19,0.00,0.02,0.40,0.37,0.00,99.24,5.51,0.00,94.49,0.00,
2023-05-04,11:57:31.325,0.00,0.16,0.00,0.85,0.00,0.01,0.99,0.13,0.00,0.01,0.00,0.00,0.67,4.19,241.00,0.32,7.95,0.00,0.02,0.26,0.20,0.00,99.54,4.90,0.00,95.10,0.00,0.00,0.16,0.00,0.85,0.00,0.01,0.99,0.13,0.00,0.01,0.00,0.00,N/A,0.67,4.19,241.00,0.32,7.95,0.00,0.02,0.26,0.20,0.00,99.54,4.90,0.00,95.10,0.00,
2023-05-04,11:57:31.425,0.00,0.18,0.00,0.80,0.00,0.01,0.98,0.09,0.00,0.01,0.00,0.00,0.96,5.45,238.64,0.35,8.79,0.00,0.03,0.36,0.34,0.00,99.30,5.74,0.00,94.26,0.00,0.00,0.18,0.00,0.80,0.00,0.01,0.98,0.09,0.00,0.01,0.00,0.00,N/A,0.96,5.45,238.64,0.35,8.79,0.00,0.03,0.36,0.34,0.00,99.30,5.74,0.00,94.26,0.00,
2023-05-04,11:57:31.526,0.00,0.16,0.00,0.81,0.00,0.01,0.98,0.10,0.00,0.01,0.00,0.00,0.80,5.14,241.08,0.31,7.79,0.00,0.02,0.33,0.29,0.00,99.38,5.52,0.00,94.48,0.00,0.00,0.16,0.00,0.81,0.00,0.01,0.98,0.10,0.00,0.01,0.00,0.00,N/A,0.80,5.14,241.08,0.31,7.79,0.00,0.02,0.33,0.29,0.00,99.38,5.52,0.00,94.48,0.00,
2023-05-04,11:57:31.625,0.00,0.15,0.00,0.81,0.00,0.01,0.99,0.11,0.00,0.01,0.00,0.00,0.75,5.00,238.63,0.30,7.51,0.00,0.02,0.32,0.26,0.00,99.42,5.76,0.00,94.24,0.00,0.00,0.15,0.00,0.81,0.00,0.01,0.99,0.11,0.00,0.01,0.00,0.00,N/A,0.75,5.00,238.63,0.30,7.51,0.00,0.02,0.32,0.26,0.00,99.42,5.76,0.00,94.24,0.00,
