System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System Core C-States,System Core C-States,System Core C-States,System Core C-States,System Pack C-States,System Pack C-States,System Pack C-States,System Pack C-States,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,
Date,Time,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,READ,WRITE,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C0res%,C3res%,C6res%,C7res%,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,READ,WRITE,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C0res%,C3res%,C6res%,C7res%,
2023-05-04,11:42:59.791,0.00,0.14,0.00,0.67,0.00,0.01,0.92,0.08,0.00,0.01,0.00,0.00,0.86,6.25,240.94,0.27,6.87,0.00,0.02,0.49,0.50,0.57,98.44,100.00,0.00,0.00,0.00,0.00,0.14,0.00,0.67,0.00,0.01,0.92,0.08,0.00,0.01,0.00,0.00,N/A,0.86,6.25,240.94,0.27,6.87,0.00,0.02,0.49,0.50,0.57,98.44,100.00,0.00,0.00,0.00,
2023-05-04,11:42:59.891,0.00,0.16,0.00,0.67,0.00,0.01,0.96,0.10,0.00,0.01,0.00,0.00,0.86,5.40,241.06,0.32,7.95,0.00,0.02,0.42,0.37,0.00,99.21,100.00,0.00,0.00,0.00,0.00,0.16,0.00,0.67,0.00,0.01,0.96,0.10,0.00,0.01,0.00,0.00,N/A,0.86,5.40,241.06,0.32,7.95,0.00,0.02,0.42,0.37,0.00,99.21,100.00,0.00,0.00,0.00,
2023-05-04,11:42:59.991,0.00,0.17,0.00,0.67,0.00,0.01,0.96,0.09,0.00,0.01,0.00,0.00,0.92,5.29,238.47,0.35,8.69,0.00,0.02,0.42,0.35,0.00,99.24,100.00,0.00,0.00,0.00,0.00,0.17,0.00,0.67,0.00,0.01,0.96,0.09,0.00,0.01,0.00,0.00,N/A,0.92,5.29,238.47,0.35,8.69,0.00,0.02,0.42,0.35,0.00,99.24,100.00,0.00,0.00,0.00,
2023-05-04,11:43:00.092,0.00,0.18,0.00,0.67,0.00,0.01,0.99,0.11,0.00,0.01,0.00,0.00,0.72,3.93,240.89,0.37,9.21,0.00,0.02,0.31,0.23,0.00,99.46,100.00,0.00,0.00,0.00,0.00,0.18,0.00,0.67,0.00,0.01,0.99,0.11,0.00,0.01,0.00,0.00,N/A,0.72,3.93,240.89,0.37,9.21,0.00,0.02,0.31,0.23,0.00,99.46,100.00,0.00,0.00,0.00,
2023-05-04,11:43:00.192,0.00,0.14,0.00,0.67,0.00,0.01,0.97,0.08,0.00,0.01,0.00,0.00,0.93,6.60,240.97,0.28,7.05,0.00,0.02,0.51,0.51,0.00,98.98,100.00,0.00,0.00,0.00,0.00,0.14,0.00,0.67,0.00,0.01,0.97,0.08,0.00,0.01,0.00,0.00,N/A,0.93,6.60,240.97,0.28,7.05,0.00,0.02,0.51,0.51,0.00,98.98,100.00,0.00,0.00,0.00,
2023-05-04,11:43:00.292,0.00,0.21,0.00,0.67,0.00,0.01,0.99,0.15,0.00,0.01,0.00,0.00,0.80,3.76,238.29,0.43,10.63,0.00,0.02,0.30,0.23,0.00,99.47,100.00,0.00,0.00,0.00,0.00,0.21,0.00,0.67,0.00,0.01,0.99,0.15,0.00,0.01,0.00,0.00,N/A,0.80,3.76,238.29,0.43,10.63,0.00,0.02,0.30,0.23,0.00,99.47,100.00,0.00,0.00,0.00,
2023-05-04,11:43:00.393,0.00,0.20,0.00,0.67,0.00,0.01,0.92,0.16,0.00,0.01,0.00,0.00,1.53,7.77,240.97,0.39,9.87,0.00,0.04,0.60,0.60,0.00,98.80,100.00,0.00,0.00,0.00,0.00,0.20,0.00,0.67,0.00,0.01,0.92,0.16,0.00,0.01,0.00,0.00,N/A,1.53,7.77,240.97,0.39,9.87,0.00,0.04,0.60,0.60,0.00,98.80,100.00,0.00,0.00,0.00,
2023-05-04,11:43:00.493,0.00,0.19,0.00,0.67,0.00,0.01,0.99,0.12,0.00,0.01,0.00,0.00,0.72,3.88,240.84,0.37,9.31,0.00,0.02,0.30,0.23,0.00,99.46,100.00,0.00,0.00,0.00,0.00,0.19,0.00,0.67,0.00,0.01,0.99,0.12,0.00,0.01,0.00,0.00,N/A,0.72,3.88,240.84,0.37,9.31,0.00,0.02,0.30,0.23,0.00,99.46,100.00,0.00,0.00,0.00,
2023-05-04,11:43:00.593,0.00,0.18,0.00,0.67,0.00,0.01,0.99,0.11,0.00,0.01,0.00,0.00,0.75,4.26,238.50,0.35,8.85,0.00,0.02,0.33,0.25,0.00,99.42,100.00,0.00,0.00,0.00,0.00,0.18,0.00,0.67,0.00,0.01,0.99,0.11,0.00,0.01,0.00,0.00,N/A,0.75,4.26,238.50,0.35,8.85,0.00,0.02,0.33,0.25,0.00,99.42,100.00,0.00,0.00,0.00,
2023-05-04,11:43:00.693,0.00,0.19,0.00,0.67,0.00,0.01,0.99,0.12,0.00,0.01,0.00,0.00,0.73,3.88,240.93,0.37,9.35,0.00,0.02,0.30,0.23,0.00,99.47,100.00,0.00,0.00,0.00,0.00,0.19,0.00,0.67,0.00,0.01,0.99,0.12,0.00,0.01,0.00,0.00,N/A,0.73,3.88,240.93,0.37,9.35,0.00,0.02,0.30,0.23,0.00,99.47,100.00,0.00,0.00,0.00,
2023-05-04,11:43:00.793,0.00,0.14,0.00,0.67,0.00,0.01,0.96,0.08,0.00,0.01,0.00,0.00,1.04,7.55,238.53,0.28,6.88,0.00,0.03,0.59,0.61,0.00,98.80,100.00,0.00,0.00,0.00,0.00,0.14,0.00,0.67,0.00,0.01,0.96,0.08,0.00,0.01,0.00,0.00,N/A,1.04,7.55,238.53,0.28,6.88,0.00,0.03,0.59,0.61,0.00,98.80,100.00,0.00,0.00,0.00,
2023-05-04,11:43:00.894,0.00,0.18,0.00,0.67,0.00,0.01,0.98,0.11,0.00,0.01,0.00,0.00,0.76,4.22,240.91,0.36,8.95,0.00,0.02,0.33,0.25,0.24,99.18,100.00,0.00,0.00,0.00,0.00,0.18,0.00,0.67,0.00,0.01,0.98,0.11,0.00,0.01,0.00,0.00,N/A,0.76,4.22,240.91,0.36,8.95,0.00,0.02,0.33,0.25,0.24,99.18,100.00,0.00,0.00,0.00,
2023-05-04,11:43:00.994,0.00,0.22,0.00,0.67,0.00,0.01,0.94,0.12,0.00,0.01,0.00,0.00,1.00,4.63,240.89,0.43,10.81,0.00,0.03,0.36,0.29,0.00,99.35,100.00,0.00,0.00,0.00,0.00,0.22,0.00,0.67,0.00,0.01,0.94,0.12,0.00,0.01,0.00,0.00,N/A,1.00,4.63,240.89,0.43,10.81,0.00,0.03,0.36,0.29,0.00,99.35,100.00,0.00,0.00,0.00,
2023-05-04,11:43:01.094,0.00,0.18,0.00,0.67,0.00,0.01,0.98,0.11,0.00,0.01,0.00,0.00,0.78,4.36,238.52,0.36,8.95,0.00,0.02,0.34,0.27,0.00,99.39,100.00,0.00,0.00,0.00,0.00,0.18,0.00,0.67,0.00,0.01,0.98,0.11,0.00,0.01,0.00,0.00,N/A,0.78,4.36,238.52,0.36,8.95,0.00,0.02,0.34,0.27,0.00,99.39,100.00,0.00,0.00,0.00,
2023-05-04,11:43:01.195,0.00,0.18,0.00,0.67,0.00,0.01,0.98,0.11,0.00,0.01,0.00,0.00,0.78,4.39,240.89,0.36,8.93,0.00,0.02,0.34,0.27,0.00,99.39,100.00,0.00,0.00,0.00,0.00,0.18,0.00,0.67,0.00,0.01,0.98,0.11,0.00,0.01,0.00,0.00,N/A,0.78,4.39,240.89,0.36,8.93,0.00,0.02,0.34,0.27,0.00,99.39,100.00,0.00,0.00,0.00,
